objectid,uuid,iiifthumburl,iiifurl,title,attribution,attributioninverted,displaydate,beginyear,endyear,visualbrowsertimespan,medium,classification,subclassification,visualbrowserclassification,accessionnum,width,height,maxpixels,artist_name,nationality,vis_nationality,artist_born,artist_died,art_style,art_theme,local_path
1222,bf08be68-6b35-4469-8836-a454a4cb5fdf,"https://api.nga.gov/iiif/bf08be68-6b35-4469-8836-a454a4cb5fdf/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/bf08be68-6b35-4469-8836-a454a4cb5fdf,Irene di Spilimbergo,"Assistant of Titian, possibly begun by Gian Paolo Pace","Titian, Assistant of, possibly begun by Gian Paolo Pace",c. 1560,1560.0,1560.0,1551 to 1600,oil on canvas,Painting,,painting,1942.9.83,18102,21709,,Titian,Italian,Italian,1490.0,1576.0,Renaissance,portrait,/kaggle/working/nga_images/1222.jpg
1228,e962475c-4512-4af9-90ac-5f30aa0bdacb,"https://api.nga.gov/iiif/e962475c-4512-4af9-90ac-5f30aa0bdacb/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/e962475c-4512-4af9-90ac-5f30aa0bdacb,Giovanni Vincenzo Imperiale,Sir Anthony van Dyck,"Dyck, Anthony van, Sir",1626,1626.0,1626.0,1601 to 1650,oil on canvas,Painting,,painting,1942.9.89,4348,5382,,"Dyck, Anthony van, Sir",Flemish,Flemish,1599.0,1641.0,Baroque,portrait,
1227,fe8a2703-99bd-4da9-9d8e-5ae7bad003cf,"https://api.nga.gov/iiif/fe8a2703-99bd-4da9-9d8e-5ae7bad003cf/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/fe8a2703-99bd-4da9-9d8e-5ae7bad003cf,The Virgin as Intercessor,Sir Anthony van Dyck,"Dyck, Anthony van, Sir",1628/1629,1628.0,1629.0,1601 to 1650,oil on canvas,Painting,,painting,1942.9.88,2440,2865,,"Dyck, Anthony van, Sir",Flemish,Flemish,1599.0,1641.0,Baroque,religious,/kaggle/working/nga_images/1227.jpg
1230,483d4eb2-e0cf-4a48-85d9-dc460ba41494,"https://api.nga.gov/iiif/483d4eb2-e0cf-4a48-85d9-dc460ba41494/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/483d4eb2-e0cf-4a48-85d9-dc460ba41494,A Genoese Noblewoman and Her Son,Sir Anthony van Dyck,"Dyck, Anthony van, Sir",c. 1626,1626.0,1626.0,1601 to 1650,oil on canvas,Painting,,painting,1942.9.91,15648,21531,,"Dyck, Anthony van, Sir",Flemish,Flemish,1599.0,1641.0,Baroque,portrait,/kaggle/working/nga_images/1230.jpg
12133,663949e0-a99e-497e-8f26-b337eaaea9de,"https://api.nga.gov/iiif/663949e0-a99e-497e-8f26-b337eaaea9de/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/663949e0-a99e-497e-8f26-b337eaaea9de,The Annunciation,Fra Filippo Lippi,"Lippi, Fra Filippo",c. 1435/1440,1435.0,1440.0,1401 to 1500,tempera on panel,Painting,,painting,1943.4.35,6000,3698,,"Lippi, Filippo, Fra",Italian,Italian,1406.0,1469.0,Renaissance,religious,/kaggle/working/nga_images/12133.jpg
12135,06dce57d-a67c-40e4-9365-54d8720edc80,"https://api.nga.gov/iiif/06dce57d-a67c-40e4-9365-54d8720edc80/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/06dce57d-a67c-40e4-9365-54d8720edc80,Madonna and Child with Saints,Follower of Giovanni Bellini,"Bellini, Giovanni, Follower of",c. 1490/1500,1490.0,1500.0,1401 to 1500,oil on panel transferred first to canvas and then to wood,Painting,,painting,1943.4.37,12409,18768,,Anonymous Artist,Unknown,Other,,,Renaissance,religious,/kaggle/working/nga_images/12135.jpg
12146,c1b0ac12-8c4c-4c84-a496-d1136e1b01cf,"https://api.nga.gov/iiif/c1b0ac12-8c4c-4c84-a496-d1136e1b01cf/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/c1b0ac12-8c4c-4c84-a496-d1136e1b01cf,Saint John in the Desert,Domenico Veneziano,Domenico Veneziano,c. 1445/1450,1445.0,1450.0,1401 to 1500,tempera on panel,Painting,,painting,1943.4.48,4466,3986,,Domenico Veneziano,Italian,Italian,1410.0,1461.0,Renaissance,religious,
12197,357b1f5b-2d1b-4bb1-8246-02e38b08476a,"https://api.nga.gov/iiif/357b1f5b-2d1b-4bb1-8246-02e38b08476a/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/357b1f5b-2d1b-4bb1-8246-02e38b08476a,Mother of Pearl and Silver: The Andalusian,James McNeill Whistler,"Whistler, James McNeill",1888(?)-1900,1888.0,1900.0,1876 to 1900,oil on canvas,Painting,,painting,1943.6.1,13215,28563,,"Whistler, James McNeill",American,American,1834.0,1903.0,Realist,portrait,/kaggle/working/nga_images/12197.jpg
12200,768f990b-b74c-4c92-87a6-851d6124eca8,"https://api.nga.gov/iiif/768f990b-b74c-4c92-87a6-851d6124eca8/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/768f990b-b74c-4c92-87a6-851d6124eca8,The Bath of Venus,François Boucher,"Boucher, François",1751,1751.0,1751.0,1751 to 1775,oil on canvas,Painting,,painting,1943.7.2,8658,11065,,"Boucher, François",French,French,1703.0,1770.0,Rococo,mythology,/kaggle/working/nga_images/12200.jpg
12201,49afef74-296c-4851-9bfd-57bb9c0389ff,"https://api.nga.gov/iiif/49afef74-296c-4851-9bfd-57bb9c0389ff/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/49afef74-296c-4851-9bfd-57bb9c0389ff,Portrait of a Man,Follower of Jean Siméon Chardin,"Chardin, Jean Siméon, Follower of",18th century,1700.0,1799.0,1651 to 1700,oil on canvas,Painting,,painting,1943.7.3,4996,6288,,Anonymous Artist,Unknown,Other,,,Rococo,portrait,/kaggle/working/nga_images/12201.jpg
30213,ce8a7a7f-14f1-4780-ba00-20421e130b2f,"https://api.nga.gov/iiif/ce8a7a7f-14f1-4780-ba00-20421e130b2f/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/ce8a7a7f-14f1-4780-ba00-20421e130b2f,Artist and Model,Jean-Louis Forain,"Forain, Jean-Louis",1925,1925.0,1925.0,1901 to 1925,oil on canvas,Painting,,painting,1943.11.3,5543,4545,640.0,"Forain, Jean-Louis",French,French,1852.0,1931.0,Impressionist,genre,/kaggle/working/nga_images/30213.jpg
30229,dbb957df-2395-4f9d-8c96-ea496a608e8d,"https://api.nga.gov/iiif/dbb957df-2395-4f9d-8c96-ea496a608e8d/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/dbb957df-2395-4f9d-8c96-ea496a608e8d,Commodore John Rodgers,John Wesley Jarvis,"Jarvis, John Wesley",c. 1814,1814.0,1814.0,1801 to 1825,oil on canvas,Painting,,painting,1943.14.1,5239,6804,,"Jarvis, John Wesley",American,American,1780.0,1840.0,,portrait,/kaggle/working/nga_images/30229.jpg
32692,0ad4855e-760a-476f-bbbb-8164f430b4ec,"https://api.nga.gov/iiif/0ad4855e-760a-476f-bbbb-8164f430b4ec/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/0ad4855e-760a-476f-bbbb-8164f430b4ec,The Baptism of Christ,Nicolas Poussin,"Poussin, Nicolas",1641/1642,1641.0,1642.0,1601 to 1650,oil on canvas,Painting,,painting,1946.7.14,32846,25842,,"Poussin, Nicolas",French,French,1594.0,1665.0,Baroque,religious,/kaggle/working/nga_images/32692.jpg
37636,6b7957f5-adbb-4ff7-9387-2fef42cc97e0,"https://api.nga.gov/iiif/6b7957f5-adbb-4ff7-9387-2fef42cc97e0/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/6b7957f5-adbb-4ff7-9387-2fef42cc97e0,Portrait of a Man with a Dog,Cariani,Cariani,c. 1520,1520.0,1520.0,1501 to 1550,oil on canvas,Painting,,painting,1950.11.2,4661,5880,,Cariani,Italian,Italian,1485.0,1547.0,Renaissance,portrait,/kaggle/working/nga_images/37636.jpg
41582,2def54db-d713-49a9-bca3-82f3a2e80f3f,"https://api.nga.gov/iiif/2def54db-d713-49a9-bca3-82f3a2e80f3f/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/2def54db-d713-49a9-bca3-82f3a2e80f3f,The Feast of Herod and the Beheading of Saint John the Baptist,Benozzo Gozzoli,"Gozzoli, Benozzo",1461-1462,1461.0,1462.0,1401 to 1500,tempera on poplar panel,Painting,,painting,1952.2.3,9310,6432,,"Gozzoli, Benozzo",Italian,Italian,1421.0,1497.0,Renaissance,religious,
41598,878db7e6-10ae-4cae-ba5d-6d6f5c413ae8,"https://api.nga.gov/iiif/878db7e6-10ae-4cae-ba5d-6d6f5c413ae8/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/878db7e6-10ae-4cae-ba5d-6d6f5c413ae8,Madonna and Child [obverse],Albrecht Dürer,"Dürer, Albrecht",c. 1496/1499,1496.0,1499.0,1401 to 1500,oil on panel,Painting,,painting,1952.2.16.a,17815,22326,,"Dürer, Albrecht",German,German,1471.0,1528.0,Renaissance,religious,/kaggle/working/nga_images/41598.jpg
41608,faae26dd-feb6-4896-a46f-24bb0a5b5e52,"https://api.nga.gov/iiif/faae26dd-feb6-4896-a46f-24bb0a5b5e52/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/faae26dd-feb6-4896-a46f-24bb0a5b5e52,Miss Mathilde Townsend,John Singer Sargent,"Sargent, John Singer",1907,1907.0,1907.0,1901 to 1925,oil on canvas,Painting,,painting,1952.3.1,14756,22136,,"Sargent, John Singer",American,American,1856.0,1925.0,Impressionist,portrait,/kaggle/working/nga_images/41608.jpg
41640,97c69a77-0dab-4ee0-81ab-612f26582e45,"https://api.nga.gov/iiif/97c69a77-0dab-4ee0-81ab-612f26582e45/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/97c69a77-0dab-4ee0-81ab-612f26582e45,Tarquin and Lucretia,Giuseppe Maria Crespi,"Crespi, Giuseppe Maria",c. 1695/1700,1695.0,1700.0,1651 to 1700,oil on canvas,Painting,,painting,1952.5.30,5249,6007,,"Crespi, Giuseppe Maria",Italian,Italian,1665.0,1747.0,Baroque,secular,/kaggle/working/nga_images/41640.jpg
41654,a997ad6a-1d3e-4c25-857c-ae565189ee70,"https://api.nga.gov/iiif/a997ad6a-1d3e-4c25-857c-ae565189ee70/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/a997ad6a-1d3e-4c25-857c-ae565189ee70,The Adoration of the Magi,North Netherlandish 15th Century,North Netherlandish 15th Century,fourth quarter 15th century,1475.0,1499.0,1401 to 1500,oil on canvas transferred from panel,Painting,,painting,1952.5.41,5377,6060,,North Netherlandish 15th Century,Netherlandish,Netherlandish,1400.0,1499.0,Renaissance,religious,/kaggle/working/nga_images/41654.jpg
41667,64271c45-2acc-4011-a59f-0b79efc613db,"https://api.nga.gov/iiif/64271c45-2acc-4011-a59f-0b79efc613db/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/64271c45-2acc-4011-a59f-0b79efc613db,Christ Carrying the Cross,Benvenuto di Giovanni,Benvenuto di Giovanni,probably 1491,1491.0,1491.0,1401 to 1500,tempera on panel,Painting,,painting,1952.5.52,6562,5699,,Benvenuto di Giovanni,Italian,Italian,1436.0,1517.0,Renaissance,religious,/kaggle/working/nga_images/41667.jpg
42930,c33106ab-4bdb-4c02-9dc5-d38eda2ded6f,"https://api.nga.gov/iiif/c33106ab-4bdb-4c02-9dc5-d38eda2ded6f/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/c33106ab-4bdb-4c02-9dc5-d38eda2ded6f,The Laundresses,Théophile Alexandre Steinlen,"Steinlen, Théophile Alexandre",1899,1899.0,1899.0,1876 to 1900,oil on canvas,Painting,,painting,1954.4.4,21930,26674,,"Steinlen, Théophile Alexandre",Swiss,Swiss,1859.0,1923.0,Post-Impressionist,genre,/kaggle/working/nga_images/42930.jpg
43433,4c1b7173-70dd-4786-b85c-d56d662d2db4,"https://api.nga.gov/iiif/4c1b7173-70dd-4786-b85c-d56d662d2db4/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/4c1b7173-70dd-4786-b85c-d56d662d2db4,The Herbert Children,Lambert Sachs,"Sachs, Lambert",1857,1857.0,1857.0,1851 to 1875,oil on canvas,Painting,,painting,1955.11.2,6886,5339,,"Sachs, Lambert",American,American,1818.0,1903.0,Naive,portrait,/kaggle/working/nga_images/43433.jpg
43724,9b5891d2-2cb5-48cb-a25d-8c07c6159be6,"https://api.nga.gov/iiif/9b5891d2-2cb5-48cb-a25d-8c07c6159be6/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/9b5891d2-2cb5-48cb-a25d-8c07c6159be6,Charity,Andrea del Sarto,"Sarto, Andrea del",before 1530,1530.0,1530.0,1501 to 1550,oil on panel,Painting,,painting,1957.14.5,22097,28890,,"Sarto, Andrea del",Italian,Italian,1486.0,1530.0,Renaissance,allegory,/kaggle/working/nga_images/43724.jpg
46115,5da94e60-29fc-493c-a3b9-21b2a7923cb4,"https://api.nga.gov/iiif/5da94e60-29fc-493c-a3b9-21b2a7923cb4/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/5da94e60-29fc-493c-a3b9-21b2a7923cb4,Blindman's Buff,Jean Honoré Fragonard,"Fragonard, Jean Honoré",c. 1775/1780,1775.0,1780.0,1751 to 1775,oil on canvas,Painting,,painting,1961.9.16,3856,4213,,"Fragonard, Jean Honoré",French,French,1732.0,1806.0,Rococo,genre,/kaggle/working/nga_images/46115.jpg
46037,aa4d19fa-6a66-457d-8b85-6cc6c2484cd5,"https://api.nga.gov/iiif/aa4d19fa-6a66-457d-8b85-6cc6c2484cd5/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/aa4d19fa-6a66-457d-8b85-6cc6c2484cd5,Young Woman and Man,French 18th Century,French 18th Century,18th century,1700.0,1799.0,1651 to 1700,oil on wood,Painting,,painting,1960.6.13,1521,1842,,French 18th Century,French,French,1700.0,1799.0,Rococo,figure,/kaggle/working/nga_images/46037.jpg
46060,3b398f2e-ba99-4455-b55f-824e39f849f5,"https://api.nga.gov/iiif/3b398f2e-ba99-4455-b55f-824e39f849f5/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/3b398f2e-ba99-4455-b55f-824e39f849f5,Bacchus and Ariadne,Giovanni Battista Tiepolo,"Tiepolo, Giovanni Battista",c. 1743/1745,1743.0,1745.0,1726 to 1750,oil on canvas,Painting,,painting,1960.6.36,21273,20491,,"Tiepolo, Giovanni Battista",Italian,Italian,1696.0,1770.0,Baroque,mythology,/kaggle/working/nga_images/46060.jpg
46099,3e131331-3120-46f3-8684-b4170cbe6e39,"https://api.nga.gov/iiif/3e131331-3120-46f3-8684-b4170cbe6e39/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/3e131331-3120-46f3-8684-b4170cbe6e39,John Smith Warner (?),American 19th Century,American 19th Century,c. 1827,1800.0,1899.0,1776 to 1800,oil on canvas,Painting,,painting,1961.8.1,5702,6980,,American 19th Century,American,American,1800.0,1899.0,,portrait,/kaggle/working/nga_images/46099.jpg
46102,6cdc6222-4662-4ae2-8609-7ccbb695f0fa,"https://api.nga.gov/iiif/6cdc6222-4662-4ae2-8609-7ccbb695f0fa/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/6cdc6222-4662-4ae2-8609-7ccbb695f0fa,Madonna and Child Enthroned with Saint Peter and Saint Paul,Domenico di Bartolo,Domenico di Bartolo,c. 1430,1430.0,1430.0,1401 to 1500,tempera (?) on panel,Painting,,painting,1961.9.3,3561,6079,,Domenico di Bartolo,Italian,Italian,1400.0,1447.0,Renaissance,religious,/kaggle/working/nga_images/46102.jpg
46105,2a459971-4db4-4165-a368-358029dbe200,"https://api.nga.gov/iiif/2a459971-4db4-4165-a368-358029dbe200/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/2a459971-4db4-4165-a368-358029dbe200,Alexander the Great Threatened by His Father,Donato Creti,"Creti, Donato",probably 1700/1705,1700.0,1705.0,1651 to 1700,oil on canvas,Painting,,painting,1961.9.6,4423,5997,,"Creti, Donato",Italian,Italian,1671.0,1749.0,Baroque,secular,/kaggle/working/nga_images/46105.jpg
46125,4b3352ab-0eb3-4343-a7b0-79c8dc3ba324,"https://api.nga.gov/iiif/4b3352ab-0eb3-4343-a7b0-79c8dc3ba324/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/4b3352ab-0eb3-4343-a7b0-79c8dc3ba324,Portrait of a Young Man and His Tutor,Nicolas de Largillierre,"Largillierre, Nicolas de",1685,1685.0,1685.0,1651 to 1700,oil on canvas,Painting,,painting,1961.9.26,18277,23489,,"Largillierre, Nicolas de",French,French,1656.0,1746.0,Rococo,portrait,/kaggle/working/nga_images/46125.jpg
46149,768878fe-0382-42fb-a74e-536be63690e7,"https://api.nga.gov/iiif/768878fe-0382-42fb-a74e-536be63690e7/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/768878fe-0382-42fb-a74e-536be63690e7,Ceres (Summer),Antoine Watteau,"Watteau, Antoine",c. 1717/1718,1717.0,1718.0,1701 to 1725,oil on canvas,Painting,,painting,1961.9.50,3776,4632,,"Watteau, Antoine",French,French,1684.0,1721.0,Rococo,allegory,/kaggle/working/nga_images/46149.jpg
46151,8cb10467-fce1-444c-8412-168ec845b730,"https://api.nga.gov/iiif/8cb10467-fce1-444c-8412-168ec845b730/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/8cb10467-fce1-444c-8412-168ec845b730,Saint Jerome and the Angel,Simon Vouet,"Vouet, Simon",c. 1622/1625,1622.0,1625.0,1601 to 1650,oil on canvas,Painting,,painting,1961.9.52,23242,18474,,"Vouet, Simon",French,French,1590.0,1649.0,Baroque,religious,/kaggle/working/nga_images/46151.jpg
46154,82e02d35-bc10-4ac7-a566-d120f3adf6a7,"https://api.nga.gov/iiif/82e02d35-bc10-4ac7-a566-d120f3adf6a7/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/82e02d35-bc10-4ac7-a566-d120f3adf6a7,"Prince Hercule-François, Duc d'Alençon",French 16th Century,French 16th Century,1572,1572.0,1572.0,1551 to 1600,oil on canvas,Painting,,painting,1961.9.55,16940,31460,,French 16th Century,French,French,1500.0,1599.0,Renaissance,portrait,/kaggle/working/nga_images/46154.jpg
46174,939e38de-4d5f-416b-9cb4-2eea07e58793,"https://api.nga.gov/iiif/939e38de-4d5f-416b-9cb4-2eea07e58793/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/939e38de-4d5f-416b-9cb4-2eea07e58793,Still Life with Sweets and Pottery,Juan van der Hamen y León,"Hamen y León, Juan van der",1627,1627.0,1627.0,1601 to 1650,oil on canvas,Painting,,painting,1961.9.75,24262,18335,,"Hamen y León, Juan van der",Spanish,Spanish,1596.0,1631.0,Baroque,still,/kaggle/working/nga_images/46174.jpg
46186,858e1ccb-7072-4f55-86ea-fa4c0e66f6bd,"https://api.nga.gov/iiif/858e1ccb-7072-4f55-86ea-fa4c0e66f6bd/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/858e1ccb-7072-4f55-86ea-fa4c0e66f6bd,Madonna and Child with Saints and Angels,Luca Signorelli,"Signorelli, Luca",mid or late 1510s,1512.0,1519.0,1501 to 1550,oil on panel transferred to hardboard,Painting,,painting,1961.9.87,5144,5965,,"Signorelli, Luca",Italian,Italian,1445.0,1523.0,Renaissance,religious,
46426,9fdba581-b3f5-43c5-977a-f0d4c4835581,"https://api.nga.gov/iiif/9fdba581-b3f5-43c5-977a-f0d4c4835581/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/9fdba581-b3f5-43c5-977a-f0d4c4835581,"Lake Albano, Sunset",George Inness,"Inness, George",c. 1874,1874.0,1874.0,1851 to 1875,oil on canvas,Painting,,painting,1962.2.1,6908,4627,,"Inness, George",American,American,1825.0,1894.0,Romantic,landscape,/kaggle/working/nga_images/46426.jpg
46431,f342d303-e43d-47eb-b327-8929db41f333,"https://api.nga.gov/iiif/f342d303-e43d-47eb-b327-8929db41f333/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/f342d303-e43d-47eb-b327-8929db41f333,Miss Grace Woodhouse,John Singer Sargent,"Sargent, John Singer",1890,1890.0,1890.0,1876 to 1900,oil on canvas,Painting,,painting,1962.6.1,3980,7011,,"Sargent, John Singer",American,American,1856.0,1925.0,Impressionist,portrait,/kaggle/working/nga_images/46431.jpg
46468,d9b0b4ca-dc3d-4ec2-9794-552d4ed0349d,"https://api.nga.gov/iiif/d9b0b4ca-dc3d-4ec2-9794-552d4ed0349d/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/d9b0b4ca-dc3d-4ec2-9794-552d4ed0349d,The Duke of Wellington,Workshop of Francisco Goya,"Goya, Francisco, Workshop of",c. 1812,1812.0,1812.0,1801 to 1825,oil on canvas,Painting,,painting,1963.4.1,12674,15965,,Spanish 18th/19th Century,,Other,,,Baroque,portrait,/kaggle/working/nga_images/46468.jpg
46492,0b5cefc9-8828-4bc7-b01b-be33f59a10bc,"https://api.nga.gov/iiif/0b5cefc9-8828-4bc7-b01b-be33f59a10bc/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/0b5cefc9-8828-4bc7-b01b-be33f59a10bc,Girl in Red,Edgar Degas,"Degas, Edgar",c. 1866,1866.0,1866.0,1851 to 1875,oil on canvas,Painting,,painting,1963.10.17,17940,21864,,"Degas, Edgar",French,French,1834.0,1917.0,Impressionist,figure,/kaggle/working/nga_images/46492.jpg
46499,446671ef-a5d1-4e77-b059-bef1c696cee6,"https://api.nga.gov/iiif/446671ef-a5d1-4e77-b059-bef1c696cee6/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/446671ef-a5d1-4e77-b059-bef1c696cee6,Mademoiselle de Fitz-James,Henri Fantin-Latour,"Fantin-Latour, Henri",1867,1867.0,1867.0,1851 to 1875,oil on canvas,Painting,,painting,1963.10.24,10506,12590,,"Fantin-Latour, Henri",French,French,1836.0,1904.0,Impressionist,portrait,/kaggle/working/nga_images/46499.jpg
46519,12754293-0e78-4975-b610-1625bd88f159,"https://api.nga.gov/iiif/12754293-0e78-4975-b610-1625bd88f159/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/12754293-0e78-4975-b610-1625bd88f159,Café Singer,Amedeo Modigliani,"Modigliani, Amedeo",1917,1917.0,1917.0,1901 to 1925,oil on canvas,Painting,,painting,1963.10.44,5321,8249,,"Modigliani, Amedeo",Italian,Italian,1884.0,1920.0,,genre,
46517,1a0fe50c-1c07-4d12-b240-34552366ab63,"https://api.nga.gov/iiif/1a0fe50c-1c07-4d12-b240-34552366ab63/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/1a0fe50c-1c07-4d12-b240-34552366ab63,Leconte de Lisle,Jean-François Millet,"Millet, Jean-François",c. 1840/1841,1840.0,1841.0,1826 to 1850,oil on canvas,Painting,,painting,1963.10.42,4540,6622,,"Millet, Jean-François",French,French,1814.0,1875.0,Realist,portrait,/kaggle/working/nga_images/46517.jpg
46518,b9dfb7cf-204d-45d6-9f8f-ecc088ab2686,"https://api.nga.gov/iiif/b9dfb7cf-204d-45d6-9f8f-ecc088ab2686/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/b9dfb7cf-204d-45d6-9f8f-ecc088ab2686,Portrait of a Man,Jean-François Millet,"Millet, Jean-François",c. 1845,1845.0,1845.0,1826 to 1850,oil on canvas,Painting,,painting,1963.10.43,5019,6406,,"Millet, Jean-François",French,French,1814.0,1875.0,Realist,portrait,/kaggle/working/nga_images/46518.jpg
46546,34d9231a-0cb3-41fc-9757-4e3f0a670426,"https://api.nga.gov/iiif/34d9231a-0cb3-41fc-9757-4e3f0a670426/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/34d9231a-0cb3-41fc-9757-4e3f0a670426,Little Girl in White,Possibly American or British 19th Century,"American or British 19th Century, Possibly",probably c. 1895,1895.0,1895.0,1876 to 1900,oil on canvas,Painting,,painting,1963.10.71,4211,5888,,American 19th Century,American,American,1800.0,1899.0,,portrait,/kaggle/working/nga_images/46546.jpg
46568,37e90112-6757-40f6-8395-464d97ff4635,"https://api.nga.gov/iiif/37e90112-6757-40f6-8395-464d97ff4635/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/37e90112-6757-40f6-8395-464d97ff4635,Still Life with Fish,Emil Carlsen,"Carlsen, Emil",1882,1882.0,1882.0,1876 to 1900,oil on canvas,Painting,,painting,1963.10.93,7814,5701,,"Carlsen, Emil",American,American,1853.0,1932.0,Realist,still,/kaggle/working/nga_images/46568.jpg
46570,1d276dec-659b-498d-a603-71c97aa3452e,"https://api.nga.gov/iiif/1d276dec-659b-498d-a603-71c97aa3452e/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/1d276dec-659b-498d-a603-71c97aa3452e,Woman with a Fan,Mary Cassatt,"Cassatt, Mary",c. 1878/1879,1878.0,1879.0,1876 to 1900,oil on canvas,Painting,,painting,1963.10.95,16153,21248,,"Cassatt, Mary",American,American,1844.0,1926.0,Impressionist,portrait,/kaggle/working/nga_images/46570.jpg
46573,6ee124da-972a-4f02-83b8-7dc09c33f17c,"https://api.nga.gov/iiif/6ee124da-972a-4f02-83b8-7dc09c33f17c/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/6ee124da-972a-4f02-83b8-7dc09c33f17c,Woman with a Sunflower,Mary Cassatt,"Cassatt, Mary",c. 1905,1905.0,1905.0,1901 to 1925,oil on canvas,Painting,,painting,1963.10.98,17513,21806,,"Cassatt, Mary",American,American,1844.0,1926.0,Impressionist,portrait,/kaggle/working/nga_images/46573.jpg
